3403.421	500713.875	-0.11
3390.761	500706.179	-0.388844940379964
3380.932	500697.599	-0.66
3367.264	500692.639	-1.112927859216294
3353.732	500690.601	-1.59
3341.487	500687.644	-1.7172344049903785
3328.902	500683.609	-2.28
3317.089	500679.546	-2.316904116330995
3305.253	500673.422	-2.8
3295.847	500666.351	-3.1172567260427804
3288.441	500659.193	-3.4
3281.436	500651.636	-3.5838652196070893
3273.459	500644.446	-3.87
3262.933	500639.772	-3.930888367005373
3252.177	500635.558	-4.24
3241.362	500631.774	-4.320297309814544
3220.136	500623.101	-4.8
3209.238	500618.733	-4.9118754670659275
3187.232	500613.195	-5.23
3176.444	500610.088	-5.343539712976674
3165.141	500607.196	-5.45
3154.095	500604.427	-5.515996922285126
3142.992	500601.719	-5.67
3131.659	500599.472	-5.791413398780621
3121.156	500596.644	-6.01
3104.119	500581.368	-6.2523406791749165
3096.061	500572.179	-6.6
3087.918	500563.081	-6.719781116150766
3079.374	500554.198	-6.92
3070.601	500545.467	-6.992791115288492
3061.341	500537.32	-7.25
3043.336	500520.935	-7.504904525934857
3034.562	500512.543	-7.81
3016.614	500496.189	-7.956247400639287
3006.952	500488.471	-8.12
2996.889	500481.675	-8.17527835850317
3490.45	497642.05	-13.43
3481.64	497646.8	-13.337781608254065
3476.38	497655.54	-13.32
3473.59	497665.27	-13.363704217847577
3470.86	497675.06	-13.5
3466.56	497684.55	-13.39514576170218
3460.32	497692.74	-13.41
3452.84	497699.53	-13.290048914906544
3445.21	497706.86	-13.26
3438.52	497714.5	-13.205947375404588
3432.5	497722.8	-13.08
3427.69	497731.71	-13.256012788213832
3423.8	497740.95	-13.38
3419.89	497750.39	-13.383503434548691
3415.26	497759.71	-13.53
3410.29	497768.66	-13.431300514398629
3405.53	497777.89	-13.56
3400.9	497787.01	-13.449724759339997
3396.01	497796.3	-13.55
3391.21	497805.48	-13.50378251708567
2984.61	498517.46	-13.38
2993.28	498512.17	-13.310558139654999
3000.56	498505.02	-13.37
3007.2	498497.38	-13.308035309200221
3014.1	498489.66	-13.38
3020.74	498481.81	-13.283133860291022
3026.69	498473.74	-13.35
3032.05	498465.17	-13.335614884895174
3037.48	498456.69	-13.47
3042.75	498447.99	-13.407388570370356
3047.55	498438.77	-13.53
3055.87	498421.51	-13.445060638168393
3063.7	498405.52	-13.66
3069.23	498396.18	-13.452628723832854
3074.6	498387.5	-13.57
3079.76	498378.72	-13.393598902292647
3085.08	498368.7	-13.54
3093.35	498352.02	-13.483119005795325
3098.73	498341.83	-13.65
3103.94	498332.61	-13.538256761299031
3109.52	498323.24	-13.6
3114.71	498314.63	-13.549526704273093
3119.87	498305.51	-13.62
3128.32	498290.08	-13.510431366433773
3135.62	498275.2	-13.66
3139.89	498266.12	-13.527214387952156
3146.48	498253.39	-13.61
3151.52	498244.62	-13.506388339258308
3159.32	498231.64	-13.57
3164.24	498222.42	-13.469027977777085
3168.7501	498213.48	-13.5
3173.4	498204.52	-13.45961158042138
3178.48	498195.48	-13.53
3183.45	498186.73	-13.442682777809209
3188.52	498177.8	-13.45
3193.48	498168.63	-13.409563872843936
3198.1701	498159.75	-13.43
3203.07	498150.52	-13.414534048771333
3207.74	498141.52	-13.44
3212.32	498132.55	-13.427373069007487
3216.92	498123.54	-13.49
3221.47	498114.48	-13.465087982441368
3226.07	498105.54	-13.58
3230.78	498096.47	-13.489214972054235
3235.63	498087.62	-13.59
3240.74	498078.75	-13.511557353726962
3246.07	498070.07	-13.59
3251.6	498061.61	-13.540157494930488
3257.18	498053.19	-13.64
3262.57	498044.7	-13.574363415955556
3267.84	498035.6	-13.68
3272.39	498026.59	-13.558987790679165
3276.77	498017.32	-13.64
3281.57	498007.37	-13.545435228720805
3286.2	497998.21	-13.68
3290.82	497989.17	-13.567259595727219
3295.57	497980.14	-13.68
3300.27	497971.14	-13.598727184266345
3305.06	497962.11	-13.68
3309.87	497953.1	-13.625612571408176
3314.69	497944.09	-13.71
3322.02	497930.87	-13.561888626774008
3332.3001	497913.19	-13.7
3338.39	497902.67	-13.559184980386231
3343.38	497893.81	-13.62
3348.63	497884.02	-13.566079515809696
3353.27	497874.89	-13.59
3357.78	497865.82	-13.570822126249292
3362.15	497856.53	-13.61
3366.56	497847.34	-13.59222696001024
3371.0	497838.13	-13.69
3375.59	497829.05	-13.602635653892591
3380.58	497820.1	-13.68
3534.34	497721.52	-13.253410420461666
3528.95	497730.08	-13.28
3524.08	497738.89	-13.224600935247237
3518.79	497747.78	-13.24
3513.09	497756.4	-13.169389031043178
3507.29	497765.42	-13.13
3501.98	497774.05	-13.128025794367192
3497.09	497782.79	-13.19
3492.27	497791.86	-13.169500409362724
3487.76	497800.87	-13.29
3483.08	497810.2	-13.154160012409157
