3403.421	500713.875	-0.11
3390.761	500706.179	-0.33342037275014275
3380.932	500697.599	-0.66
3367.264	500692.639	-1.2297763812981837
3353.732	500690.601	-1.59
3341.487	500687.644	-1.7559534351493988
3328.902	500683.609	-2.28
3317.089	500679.546	-2.1609724143461024
3305.253	500673.422	-2.8
3295.847	500666.351	-3.1692027787773402
3288.441	500659.193	-3.4
3281.436	500651.636	-3.485534799132239
3273.459	500644.446	-3.87
3262.933	500639.772	-3.9410602802511208
3252.177	500635.558	-4.24
3241.362	500631.774	-4.283760571701607
3220.136	500623.101	-4.8
3209.238	500618.733	-4.879969735623639
3187.232	500613.195	-5.23
3176.444	500610.088	-5.280034724197129
3165.141	500607.196	-5.45
3154.095	500604.427	-5.500867910961994
3142.992	500601.719	-5.67
3131.659	500599.472	-5.827090051213382
3121.156	500596.644	-6.01
3104.119	500581.368	-6.290418299745353
3096.061	500572.179	-6.6
3087.918	500563.081	-6.757356181605339
3079.374	500554.198	-6.92
3070.601	500545.467	-6.936170050441394
3061.341	500537.32	-7.25
3043.336	500520.935	-7.476393115055778
3034.562	500512.543	-7.81
3016.614	500496.189	-7.989486012991379
3006.952	500488.471	-8.12
2996.889	500481.675	-8.190446909384587
3490.45	497642.05	-13.43
3481.64	497646.8	-13.372866805826362
3476.38	497655.54	-13.32
3473.59	497665.27	-13.394552329987569
3470.86	497675.06	-13.5
3466.56	497684.55	-13.444303927957481
3460.32	497692.74	-13.41
3452.84	497699.53	-13.307672408013774
3445.21	497706.86	-13.26
3438.52	497714.5	-13.188162168774198
3432.5	497722.8	-13.08
3427.69	497731.71	-13.264530662086155
3423.8	497740.95	-13.38
3419.89	497750.39	-13.420782484240029
3415.26	497759.71	-13.53
3410.29	497768.66	-13.482958753497414
3405.53	497777.89	-13.56
3400.9	497787.01	-13.476919735033244
3396.01	497796.3	-13.55
3391.21	497805.48	-13.558618570549527
2984.61	498517.46	-13.38
2993.28	498512.17	-13.321958844175665
3000.56	498505.02	-13.37
3007.2	498497.38	-13.313363647134718
3014.1	498489.66	-13.38
3020.74	498481.81	-13.311324691652947
3026.69	498473.74	-13.35
3032.05	498465.17	-13.34698562819584
3037.48	498456.69	-13.47
3042.75	498447.99	-13.443380753520627
3047.55	498438.77	-13.53
3055.87	498421.51	-13.484295106992406
3063.7	498405.52	-13.66
3069.23	498396.18	-13.505232072680077
3074.6	498387.5	-13.57
3079.76	498378.72	-13.384307562770765
3085.08	498368.7	-13.54
3093.35	498352.02	-13.546749022472726
3098.73	498341.83	-13.65
3103.94	498332.61	-13.539289662304151
3109.52	498323.24	-13.6
3114.71	498314.63	-13.584088416831888
3119.87	498305.51	-13.62
3128.32	498290.08	-13.570057270704222
3135.62	498275.2	-13.66
3139.89	498266.12	-13.56608850052245
3146.48	498253.39	-13.61
3151.52	498244.62	-13.523907503973271
3159.32	498231.64	-13.57
3164.24	498222.42	-13.501040242234007
3168.7501	498213.48	-13.5
3173.4	498204.52	-13.481651295492993
3178.48	498195.48	-13.53
3183.45	498186.73	-13.45953096760738
3188.52	498177.8	-13.45
3193.48	498168.63	-13.426782484589298
3198.1701	498159.75	-13.43
3203.07	498150.52	-13.417227814806884
3207.74	498141.52	-13.44
3212.32	498132.55	-13.452117920491187
3216.92	498123.54	-13.49
3221.47	498114.48	-13.480382662500306
3226.07	498105.54	-13.58
3230.78	498096.47	-13.546168359498493
3235.63	498087.62	-13.59
3240.74	498078.75	-13.514592418480083
3246.07	498070.07	-13.59
3251.6	498061.61	-13.574068303965182
3257.18	498053.19	-13.64
3262.57	498044.7	-13.607347140011033
3267.84	498035.6	-13.68
3272.39	498026.59	-13.606453359631656
3276.77	498017.32	-13.64
3281.57	498007.37	-13.568912969937736
3286.2	497998.21	-13.68
3290.82	497989.17	-13.60892938297124
3295.57	497980.14	-13.68
3300.27	497971.14	-13.620618944800666
3305.06	497962.11	-13.68
3309.87	497953.1	-13.66215527244108
3314.69	497944.09	-13.71
3322.02	497930.87	-13.545442702820717
3332.3001	497913.19	-13.7
3338.39	497902.67	-13.602720229270297
3343.38	497893.81	-13.62
3348.63	497884.02	-13.570986775901972
3353.27	497874.89	-13.59
3357.78	497865.82	-13.618382626449073
3362.15	497856.53	-13.61
3366.56	497847.34	-13.631686319924697
3371.0	497838.13	-13.69
3375.59	497829.05	-13.643791692326282
3380.58	497820.1	-13.68
3534.34	497721.52	-13.261810423537145
3528.95	497730.08	-13.28
3524.08	497738.89	-13.245013875713376
3518.79	497747.78	-13.24
3513.09	497756.4	-13.17783681134198
3507.29	497765.42	-13.13
3501.98	497774.05	-13.154411582885606
3497.09	497782.79	-13.19
3492.27	497791.86	-13.176389000728
3487.76	497800.87	-13.29
3483.08	497810.2	-13.18006453363551
3478.55	497819.59	-13.11
3474.0	497828.82	-13.021966679350133
3468.97	497838.01	-12.91
3464.0	497846.72	-13.06475900194723
3459.07	497856.08	-13.17
3454.45	497865.0	-13.126338143490447
3449.71	497874.07	-13.25
3444.81	497882.91	-13.135071197529552
3439.18	497892.4	-13.27
3434.08	497901.42	-13.14683133826726
3429.16	497910.25	-13.27
3424.19	497919.08	-13.290921763543718
3419.12	497927.9	-13.43
3413.14	497937.98	-13.37117412614772
3407.72	497946.76	-13.46
3402.22	497955.23	-13.409141010863804
3396.56	497963.85	-13.45
3391.0	497972.2	-13.37434399837178
3385.59	497980.9	-13.36
3380.48	497989.61	-13.322868603173918
3375.64	497998.59	-13.31
3366.06	498016.48	-13.188623913849876
3361.25	498025.36	-13.27
3356.44	498034.29	-13.203266449671483
3351.77	498043.27	-13.25
3347.13	498052.25	-13.211890983157895
3342.42	498061.39	-13.24
3337.7	498070.3	-13.250873740508172
3332.88	498079.28	-13.31
3328.04	498088.18	-13.286238146831176
3323.3	498097.17	-13.34
3318.57	498106.18	-13.294282937802215
3313.91	498115.16	-13.35
3309.36	498124.36	-13.21914160161981
3304.65	498133.4	-13.33
3299.85	498142.47	-13.24172270209135
3294.8	498151.17	-13.32
3289.46	498159.92	-13.248585154965944
3284.11	498168.42	-13.27
3278.74	498177.15	-13.20967489001921
3273.65	498185.83	-13.26
3268.65	498194.89	-13.225650824185234
3263.74	498203.74	-13.32
3258.8801	498212.76	-13.282276713147985
3254.07	498221.69	-13.32
3249.21	498230.63	-13.250710583788733
3244.46	498239.68	-13.29
3239.53	498248.5	-13.273990429781067
3234.63	498257.52	-13.33
3229.57	498266.27	-13.279726603582429
3224.42	498275.0	-13.29
3219.16	498283.57	-13.26140196781105
3213.89	498292.32	-13.32
3208.21	498301.78	-13.336156919311154
3203.29	498310.8	-13.39
3198.64	498319.72	-13.338612935626339
3194.2	498328.74	-13.38
3189.59	498338.0	-13.324381093053418
3184.92	498347.24	-13.39
3180.01	498356.08	-13.344016870575501
3175.04	498365.11	-13.42
3170.09	498373.98	-13.34969862079912
3163.18	498386.59	-13.43
3158.43	498395.64	-13.384758657002884
3153.45	498404.88	-13.4
3148.68	498414.08	-13.348904621108995
3143.88	498422.95	-13.39
3138.94	498431.68	-13.314760045660128
3133.98	498440.5	-13.35
3128.97	498449.16	-13.28959602777745
3124.04	498458.01	-13.34
3119.21	498466.96	-13.147488460977469
3109.42	498484.62	-13.33
3104.45	498493.53	-13.26029282090128
3099.48	498502.23	-13.32
3094.31	498510.98	-13.242316116919698
3089.18	498519.85	-13.27
3081.01	498533.54	-13.215656301105932
3075.88	498542.43	-13.23
3070.77	498551.09	-13.183112991833184
3065.7	498560.11	-13.22
3060.56	498568.85	-13.169093785964819
3055.42	498577.62	-13.21
3050.4	498586.69	-13.162803307809329
3045.49	498595.46	-13.22
3040.7	498604.61	-13.144205939187644
3035.88	498613.55	-13.18
3031.13	498622.68	-13.122108459830992
3026.33	498631.68	-13.18
3021.55	498640.64	-13.10988460452444
3016.72	498649.66	-13.17
3011.69	498658.49	-13.107615431193253
3006.63	498667.39	-13.18
2993.79	498773.33	-12.611983897762322
2999.4	498764.63	-12.56
3005.29	498756.25	-12.699415871147245
3011.15	498748.0	-12.82
3016.33	498739.25	-12.867282293755506
3021.24	498730.18	-13.0
3026.26	498721.35	-12.98271316300271
3031.45	498712.71	-13.04
3036.87	498703.99	-12.97999845896671
3042.22	498695.19	-12.98
3047.34	498686.16	-12.982241819032655
3052.02	498676.85	-13.02
3056.37	498667.66	-13.028472274702127
3060.9	498658.62	-13.08
3065.79	498649.89	-13.013350977722764
3070.61	498641.12	-13.03
3075.3	498631.84	-12.99232385402235
3082.46	498615.97	-12.97
3087.92	498605.05	-12.97400679822215
3092.6701	498596.15	-13.03
3097.22	498587.24	-13.048308349181838
3101.95	498577.18	-13.13
3106.18	498567.82	-13.11855215869603
3110.85	498558.65	-13.2
3116.2	498550.1	-13.164734625407592
3121.93	498541.9	-13.19
3127.7	498533.25	-13.13210112882011
3132.69	498524.53	-13.18
3142.89	498506.93	-13.068443256026756
3148.39	498498.45	-13.2
3154.04	498489.41	-13.190338827519135
3159.19	498480.64	-13.22
3167.6401	498465.94	-13.181835790028
3172.49	498456.91	-13.25
3177.41	498447.91	-13.212050084405764
3182.29	498438.89	-13.28
3188.49	498427.83	-13.22370058371879
3193.71	498419.1	-13.23
3199.09	498410.42	-13.236659702514977
3204.32	498401.78	-13.26
3209.06	498392.82	-13.23822801643271
3216.31	498379.38	-13.33
3221.52	498370.74	-13.259752390399878
3226.61	498362.1	-13.25
3231.46	498352.92	-13.261341647568862
3235.8	498343.76	-13.29
3240.25	498334.77	-13.250089868104654
3244.78	498325.69	-13.26
3249.3	498316.23	-13.24170465240863
3253.49	498306.91	-13.29
3257.73	498297.67	-13.257475595037096
3262.35	498288.57	-13.33
3267.14	498279.68	-13.288531612481403
3272.4	498270.81	-13.34
3277.44	498261.84	-13.273787742488972
3282.63	498252.87	-13.33
3288.22	498243.52	-13.243185489281432
3293.47	498234.83	-13.28
3298.71	498225.98	-13.221101484419966
3303.71	498217.19	-13.26
3308.62	498208.25	-13.183373357797414
3313.42	498199.15	-13.19
3318.33	498189.94	-13.142256900005279
3323.27	498180.79	-13.15
3328.1	498171.96	-13.160455478108465
3333.01	498162.78	-13.23
3337.61	498153.85	-13.140886307853293
3342.24	498144.92	-13.17
3347.0	498136.07	-13.121455121178872
3352.1501	498127.42	-13.23
3357.74	498118.69	-13.171367710657762
3363.12	498109.84	-13.14
3368.53	498099.85	-13.183622135354733
3373.55	498090.71	-13.28
3378.65	498082.1	-13.216543123002912
3384.2401	498073.57	-13.26
3389.75	498064.97	-13.168115766717262
3394.82	498056.05	-13.23
3404.78	498037.8	-13.081392998602684
3410.0001	498028.93	-13.07
3415.13	498020.03	-13.123008063909513
3419.85	498010.91	-13.28
3424.74	498001.67	-13.265027549881422
3429.81	497992.55	-13.31
3435.07	497983.61	-13.234580895908993
3440.09	497974.62	-13.2
3445.06	497964.98	-13.194486234383087
3449.68	497955.89	-13.21
3453.96	497946.65	-13.16855503346701
3457.76	497937.06	-13.13
3461.54	497927.8	-13.148240762384477
3465.96	497918.31	-13.18
3470.93	497909.16	-13.05948115196636
3476.3	497900.53	-13.11
3481.65	497891.64	-13.066643394479806
3486.89	497882.68	-13.15
3491.73	497873.89	-13.102608780079047
3496.29	497864.91	-13.17
3500.78	497855.69	-13.176604658229325
3505.26	497846.45	-13.29
3509.9201	497837.25	-13.233957184709832
3514.71	497828.17	-13.26
3519.7	497819.09	-13.234358165879948
3524.81	497810.09	-13.29
3529.92	497801.13	-13.225548656552853
3534.99	497792.08	-13.24
3539.85	497783.24	-13.179736678048977
3576.82	497799.37	-13.21
3571.93	497808.46	-13.202248300400154
3566.97	497817.47	-13.2
3562.06	497826.42	-13.15008731426208
3556.8	497835.32	-13.2
3551.58	497843.94	-13.175363308895369
3546.45	497852.69	-13.18
3541.46	497861.46	-13.155926163606344
3536.58	497870.69	-13.14
3532.03	497879.75	-13.105407312726639
3527.82	497888.85	-13.1
3523.43	497898.26	-13.061009619064425
3518.65	497908.17	-13.1
3514.11	497917.67	-13.072673900051862
3509.56	497927.13	-13.08
3504.59	497936.4	-13.066622949909558
3499.63	497945.59	-13.06
3494.56	497954.73	-13.019126494543308
3489.6	497963.94	-12.98
