3353.732	500690.601	-1.59
3341.487	500687.644	-1.7315381612497731
3328.902	500683.609	-2.28
3317.089	500679.546	-2.3446953094844503
3305.253	500673.422	-2.8
3288.441	500659.193	-3.212723766162526
3262.933	500639.772	-4.07
3252.177	500635.558	-4.056606522902257
3241.362	500631.774	-4.49
3220.136	500623.101	-4.613586235524053
3187.232	500613.195	-5.23
3176.444	500610.088	-5.239805036013422
3165.141	500607.196	-5.45
3154.095	500604.427	-5.486216563831476
3131.659	500599.472	-5.86
3121.156	500596.644	-5.91863856963937
3096.061	500572.179	-6.6
3087.918	500563.081	-6.672911962572925
3079.374	500554.198	-6.92
3061.341	500537.32	-7.129952772907018
3043.336	500520.935	-7.63
3034.562	500512.543	-7.66357026211881
3006.952	500488.471	-8.12
2996.889	500481.675	-8.164176204184969
3490.45	497642.05	-13.43
3481.64	497646.8	-13.295529899285384
3470.86	497675.06	-13.5
3466.56	497684.55	-13.411832094848137
3460.32	497692.74	-13.41
3452.84	497699.53	-13.270544450324309
3445.21	497706.86	-13.26
3438.52	497714.5	-13.202530943799502
3432.5	497722.8	-13.08
3427.69	497731.71	-13.232157479579655
3419.89	497750.39	-13.49
3415.26	497759.71	-13.436366063764524
3410.29	497768.66	-13.49
3405.53	497777.89	-13.448300803231064
3396.01	497796.3	-13.55
3391.21	497805.48	-13.51648385944739
2984.61	498517.46	-13.38
2993.28	498512.17	-13.25593263217479
3014.1	498489.66	-13.38
3026.69	498473.74	-13.347744702240561
3032.05	498465.17	-13.43
3037.48	498456.69	-13.359656136329477
3042.75	498447.99	-13.44
3063.7	498405.52	-13.40896013698466
3074.6	498387.5	-13.57
3085.08	498368.7	-13.348862289980843
3093.35	498352.02	-13.61
3098.73	498341.83	-13.479825371767902
3119.87	498305.51	-13.62
3128.32	498290.08	-13.542327333001595
3135.62	498275.2	-13.66
3139.89	498266.12	-13.51314960308946
3146.48	498253.39	-13.61
3151.52	498244.62	-13.498816088578906
3164.24	498222.42	-13.49
3168.7501	498213.48	-13.443214811360136
3173.4	498204.52	-13.52
3188.52	498177.8	-13.42442828769606
3193.48	498168.63	-13.45
3198.1701	498159.75	-13.41435450946301
3203.07	498150.52	-13.43
3212.32	498132.55	-13.424192476606322
